code,value_from,value_to,message,n
DUPLICATE_LOCATION,POINT (12.633116774493313 55.66664035145034),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633127801787985 55.666480998760434),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633144279330324 55.66646053680906),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.63315838104679 55.66644493893542),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633170947574063 55.66643019640918),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.63318570529502 55.66641239010272),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633198452951097 55.66640416967614),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633224572851121 55.66641020628108),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.633252340254831 55.66641825790454),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.6332801198286 55.66642654911345),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.63331047470133 55.66643357884029),NA,duplicate location flag added,2
DUPLICATE_LOCATION,POINT (12.639850612318241 55.65226087046273),NA,duplicate location flag added,2
DUPLICATE_UUID_DROPPED,2 rows,1 row,UUID deleted when all values identical,1
ILLEGAL_CHAR_LATIN,Amelánchier laevis,Amelanchier laevis,remove accents,64
ILLEGAL_CHAR_LATIN,Bétula maximowicziána,Betula maximowicziana,remove accents,4
ILLEGAL_CHAR_LATIN,Bétula papyrífera,Betula papyrifera,remove accents,14
ILLEGAL_CHAR_LATIN,Catálpa bignonioídes,Catalpa bignonioides,remove accents,14
ILLEGAL_CHAR_LATIN,Cedrús atlántica,Cedrus atlantica,remove accents,6
ILLEGAL_CHAR_LATIN,Cedrús líbani,Cedrus libani,remove accents,17
ILLEGAL_CHAR_LATIN,Cercidiphýllum japónicum,Cercidiphyllum japonicum,remove accents,41
ILLEGAL_CHAR_LATIN,Cydónia oblónga,Cydonia oblonga,remove accents,17
ILLEGAL_CHAR_LATIN,Cydónia sp.,Cydonia sp.,remove accents,5
ILLEGAL_CHAR_LATIN,Davídia involuncráta,Davidia involuncrata,remove accents,17
ILLEGAL_CHAR_LATIN,Fráxinus pennsylvánica,Fraxinus pennsylvanica,remove accents,35
ILLEGAL_CHAR_LATIN,Fágus orientális,Fagus orientalis,remove accents,10
ILLEGAL_CHAR_LATIN,Fágus sylvática 'Asplenifolia',Fagus sylvatica 'Asplenifolia',remove accents,4
ILLEGAL_CHAR_LATIN,Fágus sylvática 'Atropunicea',Fagus sylvatica 'Atropunicea',remove accents,14
ILLEGAL_CHAR_LATIN,Júglans nígra,Juglans nigra,remove accents,11
ILLEGAL_CHAR_LATIN,Liquidámbar styracíflua,Liquidambar styraciflua,remove accents,43
ILLEGAL_CHAR_LATIN,Liriodéndron tulipífera,Liriodendron tulipifera,remove accents,108
ILLEGAL_CHAR_LATIN,Magnólia sp.,Magnolia sp.,remove accents,17
ILLEGAL_CHAR_LATIN,Méspilus germánica,Mespilus germanica,remove accents,12
ILLEGAL_CHAR_LATIN,Méspilus sp.,Mespilus sp.,remove accents,2
ILLEGAL_CHAR_LATIN,Mórus nígra,Morus nigra,remove accents,20
ILLEGAL_CHAR_LATIN,Mórus álba,Morus alba,remove accents,5
ILLEGAL_CHAR_LATIN,Nothofágus antárctica,Nothofagus antarctica,remove accents,30
ILLEGAL_CHAR_LATIN,Paulównia tomentósa,Paulownia tomentosa,remove accents,39
ILLEGAL_CHAR_LATIN,Prunus subhirtélla 'Accolade',Prunus subhirtella 'Accolade',remove accents,74
ILLEGAL_CHAR_LATIN,Prúnus sérrula,Prunus serrula,remove accents,14
ILLEGAL_CHAR_LATIN,Pterocárya fraxinifólia,Pterocarya fraxinifolia,remove accents,39
ILLEGAL_CHAR_LATIN,Pterocárya rhederiana,Pterocarya rhederiana,remove accents,1
ILLEGAL_CHAR_LATIN,Pterocárya sp.,Pterocarya sp.,remove accents,1
ILLEGAL_CHAR_LATIN,Pínus tabulifórmis,Pinus tabuliformis,remove accents,3
ILLEGAL_CHAR_LATIN,Quércus x túrneri,Quercus x turneri,remove accents,8
ILLEGAL_CHAR_LATIN,Rhus potanínii,Rhus potaninii,remove accents,5
ILLEGAL_CHAR_LATIN,Robínia luxúrians,Robinia luxurians,remove accents,1
ILLEGAL_CHAR_LATIN,Sequoiadéndron gigantéum,Sequoiadendron giganteum,remove accents,6
ILLEGAL_CHAR_LATIN,Sórbus commixta 'Dodong',Sorbus commixta 'Dodong',remove accents,45
ILLEGAL_CHAR_LATIN,Sórbus commíxta,Sorbus commixta,remove accents,27
ILLEGAL_CHAR_LATIN,Sórbus doméstica,Sorbus domestica,remove accents,3
ILLEGAL_CHAR_LATIN,Tetradium daniéllii,Tetradium daniellii,remove accents,3
ILLEGAL_CHAR_LATIN,Táxus baccáta,Taxus baccata,remove accents,82
ILLEGAL_CHAR_LATIN,Zelkóva serráta,Zelkova serrata,remove accents,11
ILLEGAL_CHAR_LATIN,Ácer argutum,Acer argutum,remove accents,5
ILLEGAL_CHAR_LATIN,Ácer carpinifólium,Acer carpinifolium,remove accents,1
ILLEGAL_CHAR_LATIN,Ácer gríseum,Acer griseum,remove accents,20
ILLEGAL_CHAR_LATIN,Ácer rúbrum,Acer rubrum,remove accents,17
ILLEGAL_CHAR_LATIN,Ácer tatáricum,Acer tataricum,remove accents,8
ILLEGAL_CHAR_LATIN,Álnus inokumea,Alnus inokumea,remove accents,6
WRONG_CASE_LATIN,Corylus avellana  'contorta',Corylus avellana  'Contorta',fix casing latin name,3
WRONG_CASE_LATIN,Hamamelis 'brevitala',Hamamelis 'Brevitala',fix casing latin name,1
WRONG_CASE_LATIN,Malus hybr. 'david',Malus hybr. 'David',fix casing latin name,2
WRONG_CASE_LATIN,Rhus glabra 'lancianata',Rhus glabra 'Lancianata',fix casing latin name,2
YEAR_RANGE,2026,NA,year outside allowed range,1
YEAR_RANGE,2027,NA,year outside allowed range,11
